,"(('electricity', 'demand_elec'), 'flow')","(('electricity', 'electricity_excess'), 'flow')","(('pp_coal_new', 'electricity'), 'flow')","(('pp_gas', 'electricity'), 'flow')","(('pp_lignite_new', 'electricity'), 'flow')","(('pv', 'electricity'), 'flow')","(('pv_old', 'electricity'), 'flow')","(('wind_off', 'electricity'), 'flow')","(('wind_off_old', 'electricity'), 'flow')","(('wind_on', 'electricity'), 'flow')","(('wind_on_old', 'electricity'), 'flow')"
2018-01-09 08:00:00,60422.323032332184,42831.482,43211.773,-0.0,0.0,5500.0,875.8000000000001,0.0,5003.400000000001,0.0,48662.832
2018-01-09 09:00:00,62268.13800288082,50623.393,43211.773,-0.0,0.0,12925.0,2058.13,0.0,5144.356000000001,0.0,49552.272000000004
2018-01-09 10:00:00,62175.516463140026,53121.439,43211.773,-0.0,0.0,14850.0,2364.6600000000003,0.0,5208.378,0.0,49662.144
2018-01-09 11:00:00,62618.77668904239,53477.051,43211.773,-0.0,0.0,15675.0,2496.03,0.0,5207.84,0.0,49505.184
2018-01-09 12:00:00,63088.50021201355,50772.019,43211.773,-0.0,0.0,14025.0,2233.29,0.0,5235.816,0.0,49154.64
2018-01-09 13:00:00,62314.44877275121,48923.809,43211.773,-0.0,0.0,12100.0,1926.7600000000002,0.0,5258.412,0.0,48741.312
2018-01-09 14:00:00,60978.052270776934,44691.671,43211.773,-0.0,0.0,7700.0,1226.12,0.0,5271.862,0.0,48259.968
2018-01-09 15:00:00,59601.96082319946,37618.713,43211.773,-0.0,0.0,825.0,131.37,0.0,5232.05,0.0,47820.48
2018-01-09 16:00:00,59277.78543410668,35808.86,43211.773,-0.0,0.0,0.0,0.0,0.0,5158.344,0.0,46716.528
2018-01-09 17:00:00,60766.34589422655,32860.704,43211.773,-0.0,0.0,0.0,0.0,0.0,4896.876,0.0,45518.4
2018-01-09 18:00:00,62373.991191156005,28921.088,43211.773,-0.0,0.0,0.0,0.0,0.0,4437.9619999999995,0.0,43645.344000000005
2018-01-09 19:00:00,61011.13139211293,26290.984,43211.773,-0.0,0.0,0.0,0.0,0.0,3756.8540000000003,0.0,40333.488000000005
2018-01-09 20:00:00,58980.07334208271,23442.408,43211.773,-0.0,0.0,0.0,0.0,0.0,3005.268,0.0,36205.44
2018-01-09 21:00:00,55539.844723139024,22745.801,43211.773,-0.0,0.0,0.0,0.0,0.0,2457.584,0.0,32616.287999999997
2018-01-09 22:00:00,52642.11369410568,22814.766,43211.773,-0.0,0.0,0.0,0.0,0.0,2197.73,0.0,30047.376
2018-01-09 23:00:00,50538.28157713627,24534.246,43211.773,-0.0,0.0,0.0,0.0,0.0,2718.5139999999997,0.0,29142.24
2018-01-10 00:00:00,47243.60109207096,29245.018,43211.773,-0.0,0.0,0.0,0.0,0.0,3642.7980000000002,0.0,29634.048000000003
2018-01-10 01:00:00,44206.93775342644,33747.592,43211.773,-0.0,0.0,0.0,0.0,0.0,4533.188,0.0,30209.568000000003
2018-01-10 02:00:00,42526.518389557794,37258.743,43211.773,-0.0,0.0,0.0,0.0,0.0,4820.48,0.0,31753.007999999998
2018-01-10 03:00:00,41467.986506805886,41415.763,43211.773,-0.0,0.0,0.0,0.0,0.0,4900.104,0.0,34771.871999999996
2018-01-10 04:00:00,41157.04276624751,44685.463,43211.773,-0.0,-0.0,0.0,0.0,0.0,4845.228,0.0,37785.504
2018-01-10 05:00:00,41309.206724393094,47429.083,43211.773,-0.0,-0.0,0.0,0.0,0.0,4821.556,0.0,40704.96
2018-01-10 06:00:00,41580.45551934827,50147.728,43211.773,-0.0,-0.0,0.0,0.0,0.0,4928.618,0.0,43587.791999999994
2018-01-10 07:00:00,42453.7443226186,51525.949,43211.773,-0.0,-0.0,0.0,0.0,0.0,5087.328,0.0,45680.592
2018-01-10 08:00:00,45338.243703117536,59201.244,43211.773,-0.0,-0.0,7150.0,1138.5400000000002,0.0,5202.998,0.0,47836.176
2018-01-10 09:00:00,48136.73736814289,76560.236,43211.773,-0.0,-0.0,23650.0,3765.9399999999996,0.0,5275.628,0.0,48793.632
2018-01-10 10:00:00,50042.09475709631,87485.817,43211.773,-0.0,-0.0,34100.0,5429.96,0.0,5223.442,0.0,49562.736000000004
2018-01-10 11:00:00,51173.40070678741,93835.703,43211.773,-0.0,-0.0,40150.0,6393.339999999999,0.0,5073.878000000001,0.0,50180.112
2018-01-10 12:00:00,51517.42356868178,86044.996,43211.773,-0.0,-0.0,33550.0,5342.38,0.0,5006.09,0.0,50452.176
2018-01-10 13:00:00,50591.208171273865,76481.053,43211.773,-0.0,-0.0,24475.0,3897.3100000000004,0.0,4952.29,0.0,50535.888
2018-01-10 14:00:00,49062.952765550806,65708.969,43211.773,-0.0,-0.0,13750.0,2189.5,0.0,5184.168,0.0,50436.48
2018-01-10 15:00:00,48037.50000413489,53339.755,43211.773,-0.0,-0.0,2475.0,394.11000000000007,0.0,5226.1320000000005,0.0,50070.240000000005
2018-01-10 16:00:00,48388.138690296466,49303.425,43211.773,-0.0,-0.0,0.0,0.0,0.0,5230.974,0.0,49248.816
2018-01-10 17:00:00,50485.35498299867,46136.002,43211.773,-0.0,-0.0,0.0,0.0,0.0,5259.488,0.0,48150.096
2018-01-10 18:00:00,52986.13655600005,41793.705,43211.773,-0.0,0.0,0.0,0.0,0.0,5264.868,0.0,46303.2
2018-01-10 19:00:00,52456.8706146241,40510.695,43211.773,-0.0,0.0,0.0,0.0,0.0,5268.096,0.0,44487.695999999996
2018-01-10 20:00:00,50677.21388674745,40712.978,43211.773,-0.0,0.0,0.0,0.0,0.0,5270.786,0.0,42907.632000000005
2018-01-10 21:00:00,48030.884179867695,42342.295,43211.773,-0.0,0.0,0.0,0.0,0.0,5274.014,0.0,41887.392
2018-01-10 22:00:00,45979.97865703588,43651.723,43211.773,-0.0,-0.0,0.0,0.0,0.0,5270.2480000000005,0.0,41149.68
2018-01-10 23:00:00,44908.21512574957,43629.702,43211.773,-0.0,-0.0,0.0,0.0,0.0,5259.488,0.0,40066.656
2018-01-11 00:00:00,42175.87970339622,45111.98,43211.773,-0.0,-0.0,0.0,0.0,0.0,5254.646,0.0,38821.44
2018-01-11 01:00:00,39231.83790449248,46978.62,43211.773,-0.0,-0.0,0.0,0.0,0.0,5249.804,0.0,37748.880000000005
2018-01-11 02:00:00,37485.26029795184,47826.611,43211.773,-0.0,-0.0,0.0,0.0,0.0,5240.657999999999,0.0,36859.44
2018-01-11 03:00:00,36512.734130673525,48491.767,43211.773,-0.0,-0.0,0.0,0.0,0.0,5231.512000000001,0.0,36561.216
2018-01-11 04:00:00,36274.56445705435,49034.711,43211.773,-0.0,-0.0,0.0,0.0,0.0,5222.366,0.0,36875.136
2018-01-11 05:00:00,36598.739846147124,49583.056,43211.773,-0.0,-0.0,0.0,0.0,0.0,5215.91,0.0,37754.112
2018-01-11 06:00:00,36790.59874989591,50635.189,43211.773,-0.0,-0.0,0.0,0.0,0.0,5209.454000000001,0.0,39004.560000000005
2018-01-11 07:00:00,37008.92095071348,52049.184,43211.773,-0.0,-0.0,275.0,43.79,0.0,5220.214,0.0,40307.328
2018-01-11 08:00:00,38735.65108445253,67869.726,43211.773,-0.0,-0.0,14300.0,2277.0800000000004,0.0,5232.588,0.0,41583.935999999994
2018-01-11 09:00:00,41712.772004692255,81781.489,43211.773,-0.0,-0.0,27500.0,4379.0,0.0,5255.184,0.0,43148.304
2018-01-11 10:00:00,44689.89292493199,84883.271,43211.773,-0.0,-0.0,31625.0,5035.85,0.0,5275.628,0.0,44424.912
2018-01-11 11:00:00,47203.90614646777,90918.265,43211.773,-0.0,-0.0,38225.0,6086.81,0.0,5284.236,0.0,45314.352
2018-01-11 12:00:00,49294.506614902784,93036.305,43211.773,-0.0,-0.0,41525.0,6612.29,0.0,5290.692,0.0,45691.056
2018-01-11 13:00:00,49122.4951839556,81993.652,43211.773,-0.0,-0.0,31900.0,5079.639999999999,0.0,5291.2300000000005,0.0,45633.504
2018-01-11 14:00:00,47574.392305430934,72312.741,43211.773,-0.0,-0.0,22550.0,3590.7799999999997,0.0,5277.78,0.0,45256.8
2018-01-11 15:00:00,46310.769870395845,52191.786,43211.773,-0.0,-0.0,4400.0,700.64,0.0,5252.494,0.0,44937.648
2018-01-11 16:00:00,45993.21030557028,46988.665,43211.773,-0.0,-0.0,0.0,0.0,0.0,5198.694,0.0,44571.408
2018-01-11 17:00:00,48057.3474769365,44420.372,43211.773,-0.0,-0.0,0.0,0.0,0.0,5092.17,0.0,44173.776000000005
2018-01-11 18:00:00,50558.12904993787,41129.476,43211.773,-0.0,0.0,0.0,0.0,0.0,4956.0560000000005,0.0,43519.776
2018-01-11 19:00:00,51054.31586997783,39688.18,43211.773,-0.0,0.0,0.0,0.0,0.0,4853.298,0.0,42677.424
2018-01-11 20:00:00,49916.394096019525,39678.813,43211.773,-0.0,0.0,0.0,0.0,0.0,4799.498,0.0,41583.935999999994
2018-01-11 21:00:00,47858.87274892051,40215.397,43211.773,-0.0,0.0,0.0,0.0,0.0,4837.696,0.0,40024.8
2018-01-11 22:00:00,46449.702180007036,39970.099,43211.773,-0.0,0.0,0.0,0.0,0.0,4909.788,0.0,38298.24
2018-01-11 23:00:00,46032.90525117347,38948.688,43211.773,-0.0,0.0,0.0,0.0,0.0,4931.308,0.0,36838.511999999995
2018-01-12 00:00:00,43260.87488321692,40487.527,43211.773,-0.0,0.0,0.0,0.0,0.0,4911.94,0.0,35624.687999999995
2018-01-12 01:00:00,40872.562322757934,41618.477,43211.773,-0.0,0.0,0.0,0.0,0.0,4831.778,0.0,34447.488
2018-01-12 02:00:00,39344.306917034875,42156.405,43211.773,-0.0,0.0,0.0,0.0,0.0,4777.978,0.0,33510.96
2018-01-12 03:00:00,38682.72449031493,42294.815,43211.773,-0.0,0.0,0.0,0.0,0.0,4893.11,0.0,32872.655999999995
2018-01-12 04:00:00,39006.899879407705,41971.784,43211.773,-0.0,0.0,0.0,0.0,0.0,4972.734,0.0,32794.176
2018-01-12 05:00:00,40402.83879978678,41808.123,43211.773,-0.0,0.0,0.0,0.0,0.0,5053.972,0.0,33945.216
2018-01-12 06:00:00,43876.14654006647,40196.345,43211.773,-0.0,0.0,0.0,0.0,0.0,5110.4619999999995,0.0,35750.256
2018-01-12 07:00:00,51828.36730924015,34105.654,43211.773,-0.0,0.0,0.0,0.0,0.0,5166.952,0.0,37555.296
2018-01-12 08:00:00,58311.87509109557,35747.154,43211.773,-0.0,0.0,4950.0,788.2200000000001,0.0,5241.196,0.0,39867.840000000004
2018-01-12 09:00:00,60700.18765155456,44797.804,43211.773,-0.0,0.0,13200.0,2101.92,0.0,5264.33,0.0,41719.968
2018-01-12 10:00:00,60845.735785432946,52151.228,43211.773,-0.0,0.0,18700.0,2977.7200000000003,0.0,5278.318,0.0,42829.152
2018-01-12 11:00:00,61666.09799456567,51723.209,43211.773,-0.0,0.0,18150.0,2890.1400000000003,0.0,5288.002,0.0,43849.392
2018-01-12 12:00:00,62248.29053007922,49728.545,43211.773,-0.0,0.0,16500.0,2627.4,0.0,5291.2300000000005,0.0,44346.432
2018-01-12 13:00:00,61712.40876443607,46957.091,43211.773,-0.0,0.0,13475.0,2145.71,0.0,5291.768,0.0,44545.248
2018-01-12 14:00:00,61288.99601133531,41799.809,43211.773,-0.0,0.0,8800.0,1401.28,0.0,5287.464,0.0,44388.288
2018-01-12 15:00:00,60594.334463279374,33929.899,43211.773,-0.0,0.0,1650.0,262.74,0.0,5257.335999999999,0.0,44142.384
2018-01-12 16:00:00,60462.017977935386,31918.217,43211.773,-0.0,0.0,0.0,0.0,0.0,5162.11,0.0,44006.352
2018-01-12 17:00:00,61719.024588703265,29977.297,43211.773,-0.0,0.0,0.0,0.0,0.0,5006.628,0.0,43477.92
2018-01-12 18:00:00,63194.35340028874,27265.896,43211.773,-0.0,0.0,0.0,0.0,0.0,4806.492,0.0,42441.984000000004
2018-01-12 19:00:00,62512.923500767196,26200.024,43211.773,-0.0,0.0,0.0,0.0,0.0,4566.006,0.0,40935.168
2018-01-12 20:00:00,60925.12567663934,26015.516,43211.773,-0.0,0.0,0.0,0.0,0.0,4253.428,0.0,39475.439999999995
2018-01-12 21:00:00,57650.29266437563,27298.969,43211.773,-0.0,0.0,0.0,0.0,0.0,3679.92,0.0,38057.568
2018-01-12 22:00:00,54580.550204395106,28063.921,43211.773,-0.0,0.0,0.0,0.0,0.0,2991.818,0.0,36440.88
2018-01-12 23:00:00,51828.36730924015,28900.514,43211.773,-0.0,0.0,0.0,0.0,0.0,2415.62,0.0,35101.488000000005
2018-01-13 00:00:00,47931.646815859705,30825.787,43211.773,-0.0,0.0,0.0,0.0,0.0,1767.868,0.0,33777.791999999994
2018-01-13 01:00:00,45325.01205458314,31999.507,43211.773,-0.0,0.0,0.0,0.0,0.0,1240.0900000000001,0.0,32872.655999999995
2018-01-13 02:00:00,43644.59269071448,33223.343,43211.773,-0.0,0.0,0.0,0.0,0.0,1113.122,0.0,32543.04
2018-01-13 03:00:00,43029.321033864944,33548.744,43211.773,-0.0,0.0,0.0,0.0,0.0,1283.6680000000001,0.0,32082.624
2018-01-13 04:00:00,43313.801477354515,34609.78,43211.773,-0.0,0.0,0.0,0.0,0.0,1734.5120000000002,0.0,32977.296
2018-01-13 05:00:00,44570.8080881224,35637.833,43211.773,-0.0,0.0,0.0,0.0,0.0,2523.22,0.0,34473.648
2018-01-13 06:00:00,47263.44856487257,35236.533,43211.773,-0.0,0.0,0.0,0.0,0.0,3197.8720000000003,0.0,36090.335999999996
2018-01-13 07:00:00,53932.19942620957,32731.268,43211.773,-0.0,0.0,1650.0,262.74,0.0,3633.114,0.0,37905.840000000004
2018-01-13 08:00:00,59654.88741733705,62654.5,43211.773,-0.0,0.0,31900.0,5079.639999999999,0.0,3950.5339999999997,0.0,38167.44
2018-01-13 09:00:00,61328.69095693851,101176.66,43211.773,-0.0,0.0,66825.0,10640.97,0.0,4083.958,0.0,37743.648
2018-01-13 10:00:00,61064.057986250526,123690.96,43211.773,-0.0,0.0,86075.0,13706.27,0.0,4018.322,0.0,37743.648
2018-01-13 11:00:00,61560.24480629048,135470.79,43211.773,-0.0,0.0,96525.0,15370.29,0.0,3840.244,0.0,38083.728
2018-01-13 12:00:00,62122.58986900243,129942.14,43211.773,-0.0,0.0,92950.0,14801.019999999999,0.0,3551.876,0.0,37550.064
2018-01-13 13:00:00,61785.182831375256,105646.19,43211.773,-0.0,0.0,72875.0,11604.35,0.0,3330.758,0.0,36409.488
2018-01-13 14:00:00,61580.09227909208,66241.697,43211.773,-0.0,0.0,40425.0,6437.129999999999,0.0,2949.8540000000003,0.0,34798.032
2018-01-13 15:00:00,60892.04655530334,27127.655,43211.773,-0.0,0.0,8250.0,1313.7,0.0,2450.052,0.0,32794.176
2018-01-13 16:00:00,60918.50985237214,15111.522,43211.773,-0.0,0.0,0.0,0.0,0.0,2111.65,0.0,30706.608
2018-01-13 17:00:00,62241.674705812016,11402.133,43211.773,-0.0,0.0,0.0,0.0,0.0,1943.794,0.0,28488.239999999998
2018-01-13 18:00:00,63617.7661533895,8404.3373,43211.773,-0.0,0.0,0.0,0.0,0.0,2027.722,0.0,26782.608
2018-01-13 19:00:00,62618.77668904239,9002.4988,43211.773,-0.0,0.0,0.0,0.0,0.0,2558.19,0.0,25851.311999999998
2018-01-13 20:00:00,61083.90545905213,10463.402,43211.773,-0.0,0.0,0.0,0.0,0.0,3216.7019999999998,0.0,25118.832000000002
2018-01-13 21:00:00,57802.45662252122,13802.945,43211.773,-0.0,0.0,0.0,0.0,0.0,3635.8039999999996,0.0,24757.824
2018-01-13 22:00:00,54785.64075667829,16243.503,43211.773,-0.0,0.0,0.0,0.0,0.0,3818.186,0.0,23999.184
2018-01-13 23:00:00,51907.75720044655,18859.128,43211.773,-0.0,0.0,0.0,0.0,0.0,3927.4,0.0,23627.712
2018-01-14 00:00:00,47944.8784643941,21533.669,43211.773,-0.0,0.0,0.0,0.0,0.0,3748.246,0.0,22518.528000000002
2018-01-14 01:00:00,44961.14171988717,22645.448,43211.773,-0.0,0.0,0.0,0.0,0.0,3236.608,0.0,21158.208
2018-01-14 02:00:00,43241.02741041532,23310.724,43211.773,-0.0,0.0,0.0,0.0,0.0,2720.666,0.0,20619.312
2018-01-14 03:00:00,42427.2810255498,24157.032,43211.773,-0.0,0.0,0.0,0.0,0.0,2706.14,0.0,20666.4
2018-01-14 04:00:00,42718.37729330658,24986.274,43211.773,-0.0,0.0,0.0,0.0,0.0,3130.622,0.0,21362.256
2018-01-14 05:00:00,43869.53071579927,25723.219,43211.773,-0.0,0.0,0.0,0.0,0.0,3658.4,0.0,22722.576
2018-01-14 06:00:00,46826.8041632374,25099.219,43211.773,-0.0,0.0,0.0,0.0,0.0,4050.602,0.0,24663.648
2018-01-14 07:00:00,53574.9449157808,21819.523,43211.773,-0.0,0.0,825.0,131.37,0.0,4171.652,0.0,27054.672
2018-01-14 08:00:00,59628.42412026825,38287.211,43211.773,-0.0,0.0,17875.0,2846.35,0.0,4170.576,0.0,29811.935999999998
2018-01-14 09:00:00,61414.696672412094,63792.055,43211.773,-0.0,0.0,39325.0,6261.97,0.0,4168.424,0.0,32239.584
2018-01-14 10:00:00,61322.0751326713,77052.844,43211.773,-0.0,0.0,50050.0,7969.78,0.0,4139.91,0.0,33003.456
2018-01-14 11:00:00,62010.120856460046,77228.341,43211.773,-0.0,0.0,51975.0,8276.31,0.0,3975.282,0.0,31800.096
2018-01-14 12:00:00,62347.527894087216,67976.62,43211.773,-0.0,0.0,47300.0,7531.879999999999,0.0,3750.398,0.0,28530.096
2018-01-14 13:00:00,61606.55557616088,50402.474,43211.773,-0.0,0.0,35475.0,5648.91,0.0,3527.6659999999997,0.0,24145.68
2018-01-14 14:00:00,61183.142823060116,32092.269,43211.773,-0.0,0.0,21725.0,3459.41,0.0,3386.1719999999996,0.0,21493.056
2018-01-14 15:00:00,60402.47555953058,10504.674,43211.773,-0.0,0.0,3300.0,525.48,0.0,3402.312,0.0,20467.584
2018-01-14 16:00:00,60164.30588591141,5727.6136,43211.773,-0.0,0.0,0.0,0.0,0.0,3269.426,0.0,19410.72
2018-01-14 17:00:00,61507.31821215289,3681.7512,43211.773,-0.0,0.0,0.0,0.0,0.0,3262.4320000000002,0.0,18714.864
2018-01-14 18:00:00,63406.059776839116,2104.7877,43211.773,-0.0,0.0,0.0,0.0,0.0,3605.1380000000004,0.0,18693.936
2018-01-14 19:00:00,62572.46591917199,3378.8135,43211.773,-0.0,0.0,0.0,0.0,0.0,3867.682,0.0,18871.824
2018-01-14 20:00:00,60931.74150090654,5395.8399,43211.773,-0.0,0.0,0.0,0.0,0.0,4024.24,0.0,19091.568
2018-01-14 21:00:00,57603.98189450524,8979.7535,43211.773,-0.0,0.0,0.0,0.0,0.0,4149.594,0.0,19222.368
2018-01-14 22:00:00,54547.471083059114,11091.116,43211.773,-0.0,0.0,0.0,0.0,0.0,4292.702,0.0,18134.112
2018-01-14 23:00:00,51788.672363636964,13484.107,43211.773,-0.0,0.0,0.0,0.0,0.0,4460.558,0.0,17600.448
2018-01-15 00:00:00,47964.7259371957,17240.712,43211.773,-0.0,0.0,0.0,0.0,0.0,4618.192,0.0,17375.472
2018-01-15 01:00:00,44722.97204626799,21560.151,43211.773,-0.0,0.0,0.0,0.0,0.0,4785.51,0.0,18285.84
2018-01-15 02:00:00,43082.24762800254,25220.9,43211.773,-0.0,0.0,0.0,0.0,0.0,4916.782,0.0,20174.592
2018-01-15 03:00:00,42420.665201282594,28416.546,43211.773,-0.0,0.0,0.0,0.0,0.0,4981.342,0.0,22644.096
2018-01-15 04:00:00,42705.14564477217,31203.802,43211.773,-0.0,0.0,0.0,0.0,0.0,5039.446,0.0,25657.728
2018-01-15 05:00:00,44021.694673944854,32675.439,43211.773,-0.0,0.0,0.0,0.0,0.0,5117.456,0.0,28367.904000000002
2018-01-15 06:00:00,46906.194054443804,32449.347,43211.773,-0.0,0.0,0.0,0.0,0.0,5175.56,0.0,30968.208
2018-01-15 07:00:00,53614.63986138399,28351.202,43211.773,-0.0,0.0,550.0,87.58,0.0,5222.9039999999995,0.0,32893.584
2018-01-15 08:00:00,59608.57664746665,34587.797,43211.773,-0.0,0.0,9900.0,1576.4400000000003,0.0,5259.488,0.0,34248.672
2018-01-15 09:00:00,61381.617551076095,50901.072,43211.773,-0.0,0.0,23925.0,3809.7299999999996,0.0,5277.242,0.0,36058.944
2018-01-15 10:00:00,61255.91688999931,63406.665,43211.773,-0.0,0.0,33275.0,5298.59,0.0,5227.746,0.0,37649.472
2018-01-15 11:00:00,61831.49360124566,68237.67,43211.773,-0.0,0.0,37400.0,5955.4400000000005,0.0,5114.766,0.0,38387.184
2018-01-15 12:00:00,62519.53932503439,64427.952,43211.773,-0.0,0.0,35200.0,5605.12,0.0,4961.974,0.0,37968.624
2018-01-15 13:00:00,61844.72524978006,59605.878,43211.773,-0.0,0.0,30800.0,4904.48,0.0,4822.094,0.0,37712.256
2018-01-15 14:00:00,61487.47073935129,45272.445,43211.773,-0.0,0.0,18425.0,2933.9300000000003,0.0,4733.3240000000005,0.0,37455.888
2018-01-15 15:00:00,60806.04083982975,29203.399,43211.773,-0.0,0.0,4125.0,656.85,0.0,4706.424,0.0,37309.392
2018-01-15 16:00:00,60700.18765155456,24313.764,43211.773,-0.0,0.0,0.0,0.0,0.0,4681.138,0.0,37121.04
2018-01-15 17:00:00,61996.88920792565,22716.498,43211.773,-0.0,0.0,0.0,0.0,0.0,4710.19,0.0,36791.424
2018-01-15 18:00:00,63505.297140847106,21407.082,43211.773,-0.0,0.0,0.0,0.0,0.0,4830.702,0.0,36869.904
2018-01-15 19:00:00,62612.16086477519,22423.301,43211.773,-0.0,0.0,0.0,0.0,0.0,5063.656,0.0,36760.032
2018-01-15 20:00:00,60991.28391931134,23750.676,43211.773,-0.0,0.0,0.0,0.0,0.0,5178.25,0.0,36351.936
2018-01-15 21:00:00,57901.69398652921,26887.165,43211.773,-0.0,0.0,0.0,0.0,0.0,5209.454000000001,0.0,36367.632000000005
2018-01-15 22:00:00,55017.19460603027,28744.391,43211.773,-0.0,0.0,0.0,0.0,0.0,5239.044,0.0,35310.768000000004
2018-01-15 23:00:00,52284.85918367691,29185.89,43211.773,-0.0,0.0,0.0,0.0,0.0,5229.36,0.0,33029.616
2018-01-16 00:00:00,48520.455175640454,30248.134,43211.773,-0.0,0.0,0.0,0.0,0.0,5216.448,0.0,30340.368
2018-01-16 01:00:00,45854.27799595909,31110.495,43211.773,-0.0,0.0,0.0,0.0,0.0,5222.9039999999995,0.0,28530.096
2018-01-16 02:00:00,44068.00544381525,31861.128,43211.773,-0.0,0.0,0.0,0.0,0.0,5233.664,0.0,27483.696
2018-01-16 03:00:00,43426.27048989691,32094.767,43211.773,-0.0,0.0,0.0,0.0,0.0,5233.664,0.0,27075.6
2018-01-16 04:00:00,43684.287636317684,30961.244,43211.773,-0.0,0.0,0.0,0.0,0.0,5226.67,0.0,26207.088
2018-01-16 05:00:00,44782.514464672786,28704.297,43211.773,-0.0,0.0,0.0,0.0,0.0,5213.758,0.0,25061.28
2018-01-16 06:00:00,47045.12636405498,24664.163,43211.773,-0.0,0.0,0.0,0.0,0.0,5168.028,0.0,23329.488
2018-01-16 07:00:00,53508.7866731088,16647.273,43211.773,-0.0,0.0,550.0,87.58,0.0,5085.714,0.0,21220.992000000002
2018-01-16 08:00:00,59304.24873117548,30010.237,43211.773,-0.0,0.0,19800.0,3152.8800000000006,0.0,4994.792,0.0,18155.04
2018-01-16 09:00:00,61361.7700782745,50112.277,43211.773,-0.0,0.0,42075.0,6699.87,0.0,4879.66,0.0,14607.744
2018-01-16 10:00:00,61242.68524146491,67412.538,43211.773,-0.0,0.0,58850.0,9371.06,0.0,4686.518,0.0,12535.872000000001
2018-01-16 11:00:00,61381.617551076095,71412.498,43211.773,-0.0,0.0,63525.0,10115.49,0.0,4410.523999999999,0.0,11531.328000000001
2018-01-16 12:00:00,61454.39161801529,64237.39,43211.773,-0.0,0.0,59125.0,9414.85,0.0,4051.678,0.0,9888.479999999998
2018-01-16 13:00:00,60243.6957771178,49129.1,43211.773,-0.0,0.0,46750.0,7444.3,0.0,3674.002,0.0,8292.72
2018-01-16 14:00:00,59079.310706090706,26152.291,43211.773,-0.0,0.0,26675.0,4247.629999999999,0.0,3332.9100000000003,0.0,7764.2880000000005
2018-01-16 15:00:00,57914.925635063606,1795.7858,43211.773,-0.0,0.0,4400.0,700.64,0.0,3095.114,0.0,8303.184000000001
2018-01-16 16:00:00,57676.75596144443,0.0,43211.773,3182.6785,0.0,0.0,0.0,0.0,2853.5519999999997,0.0,8428.752
2018-01-16 17:00:00,59363.79114958028,0.0,43211.773,5684.9797,0.0,0.0,0.0,0.0,2639.9660000000003,0.0,7827.072
2018-01-16 18:00:00,61269.14853853371,0.0,43211.773,8510.4851,0.0,0.0,0.0,0.0,2436.6020000000003,0.0,7110.288
2018-01-16 19:00:00,60045.22104910181,0.0,43211.773,8113.7796,0.0,0.0,0.0,0.0,2320.9320000000002,0.0,6398.736
2018-01-16 20:00:00,58166.326957217185,0.0,43211.773,6830.0295,0.0,0.0,0.0,0.0,2254.22,0.0,5870.304
2018-01-16 21:00:00,55017.19460603027,0.0,43211.773,4362.3752,0.0,0.0,0.0,0.0,2263.366,0.0,5179.68
2018-01-16 22:00:00,52331.1699535473,0.0,43211.773,2301.1905,0.0,0.0,0.0,0.0,2334.382,0.0,4483.824
2018-01-16 23:00:00,50491.970807265876,0.0,43211.773,616.51536,0.0,0.0,0.0,0.0,2499.01,0.0,4164.6720000000005
2018-01-17 00:00:00,47329.60680754456,2867.5306,43211.773,-0.0,0.0,0.0,0.0,0.0,2648.036,0.0,4337.328
2018-01-17 01:00:00,44458.33907558002,6053.8084,43211.773,-0.0,0.0,0.0,0.0,0.0,2706.678,0.0,4593.696
2018-01-17 02:00:00,42758.072238909765,8298.7552,43211.773,-0.0,0.0,0.0,0.0,0.0,2764.782,0.0,5080.272
2018-01-17 03:00:00,41673.07705908907,10027.744,43211.773,-0.0,0.0,0.0,0.0,0.0,2838.488,0.0,5650.56
2018-01-17 04:00:00,41474.60233107308,10932.607,43211.773,-0.0,0.0,0.0,0.0,0.0,2917.036,0.0,6278.4
2018-01-17 05:00:00,41375.36496706509,11484.312,43211.773,-0.0,0.0,0.0,0.0,0.0,3008.496,0.0,6639.408
2018-01-17 06:00:00,41269.5117787899,11932.87,43211.773,-0.0,0.0,0.0,0.0,0.0,3141.9199999999996,0.0,6848.687999999999
2018-01-17 07:00:00,41917.862556975444,11864.131,43211.773,-0.0,0.0,550.0,87.58,0.0,3240.9120000000003,0.0,6691.728000000001
2018-01-17 08:00:00,44795.746113207184,29768.957,43211.773,-0.0,0.0,18700.0,2977.7200000000003,0.0,3297.402,0.0,6377.808
2018-01-17 09:00:00,47971.3417614629,58430.67,43211.773,-0.0,0.0,46750.0,7444.3,0.0,3329.6820000000002,0.0,5666.255999999999
2018-01-17 10:00:00,50465.50751019708,77812.866,43211.773,-0.0,0.0,65450.0,10422.02,0.0,3418.4519999999998,0.0,5776.128
2018-01-17 11:00:00,51808.51983643856,87624.422,43211.773,-0.0,0.0,74250.0,11823.300000000001,0.0,3571.2439999999997,0.0,6576.624000000001
2018-01-17 12:00:00,52489.949735960094,81841.396,43211.773,-0.0,0.0,69300.0,11035.08,0.0,3700.364,0.0,7084.128
2018-01-17 13:00:00,51894.52555191215,68226.014,43211.773,-0.0,0.0,57475.0,9152.109999999999,0.0,3793.976,0.0,6487.68
2018-01-17 14:00:00,50551.51322567067,46337.962,43211.773,-0.0,0.0,37400.0,5955.4400000000005,0.0,3881.67,0.0,6440.592
